adult,gender,id,known_for_department,name,original_name,popularity,profile_path,credit_id,department,job,movie_id,order
FALSE,2,68212,Directing,Carroll Ballard,Carroll Ballard,0.98,/r9OuiXaiR9no1ZOEAtHQMRSVCWM.jpg,52fe47139251416c7508d097,Directing,Director,17264,1
FALSE,2,53334,Directing,Jim Sheridan,Jim Sheridan,0.968,/aWTmBt44TyUCb0t50avtFsPdTPp.jpg,52fe448bc3a36847f809c0a5,Directing,Director,7984,1
FALSE,2,995462,Editing,Gregory Plotkin,Gregory Plotkin,0.67,/sUGMMdWoLobZE4DuaXhLTOPVkby.jpg,58e9a65ec3a3684aa405ab50,Directing,Director,429476,1
FALSE,2,3388,Production,James L. Brooks,James L. Brooks,1.164,/vGiq4Fny4uRu3y5zOUMnklfw8n6.jpg,52fe4620c3a36847f80ee48d,Directing,Director,42888,1
FALSE,2,97180,Directing,Steve Loter,Steve Loter,1.016,/5pwhyMiHLo4MNmIXxo7lM5KRaPo.jpg,52fe43f9c3a368484e008a2d,Directing,Director,20771,1
FALSE,2,29447,Directing,Bob Keen,Bob Keen,0.75,,5318afef92514177b10014af,Directing,Director,116194,1
FALSE,2,13235,Directing,Alexander Payne,Alexander Payne,1.4,/d8mwLxuCMxMxcE8Qys9sdUb7UZg.jpg,52fe4519c3a36847f80bc70b,Directing,Director,9675,1
FALSE,2,80215,Directing,Charles Stone III,Charles Stone III,0.63,,58598e11c3a3682fb808140e,Directing,Director,431072,1
FALSE,2,141962,Writing,David Bruckner,David Bruckner,1.188,/ziv4BhpMsaGsqaM6p9sUs62MOzG.jpg,52fe45349251416c7504f1f5,Directing,Director,13059,1
FALSE,2,141963,Writing,Dan Bush,Dan Bush,1.4,,52fe45349251416c7504f1fb,Directing,Director,13059,2
FALSE,2,141964,Directing,Jacob Gentry,Jacob Gentry,0.6,,52fe45349251416c7504f201,Directing,Director,13059,3
FALSE,2,5125,Directing,Fatih Akın,Fatih Akın,0.6,/cP7R8pOYVEI2dScalNB9NRyJcrZ.jpg,52fe423bc3a36847f800e46f,Directing,Director,363,1
FALSE,2,111699,Directing,Lance Daly,Lance Daly,0.732,,588f2ce792514101ad006f69,Directing,Director,438145,1
FALSE,2,1419048,Directing,Miles Joris-Peyrafitte,Miles Joris-Peyrafitte,1.22,/hgDi8vodlh9InfcrxyrKEofuKB2.jpg,59dc72e4c3a36861ec06edbb,Directing,Director,480434,1
FALSE,0,307791,Directing,Matthew Parkhill,Matthew Parkhill,0.618,,52fe48a2c3a368484e102e8d,Directing,Director,73588,1
FALSE,2,17350,Directing,Kevin Macdonald,Kevin Macdonald,1.117,/oBbbBs0yVcznPB7MkKb5m1h9jRU.jpg,52fe440d9251416c75027415,Directing,Director,11194,1
FALSE,2,8876,Directing,Randal Kleiser,Randal Kleiser,1.005,,52fe432d9251416c7500674f,Directing,Director,10122,1
FALSE,2,59432,Directing,Carlos Brooks,Carlos Brooks,0.6,,52fe47419251416c9106f57d,Directing,Director,39957,1
FALSE,2,225508,Directing,Adolfo Martínez Solares,Adolfo Martínez Solares,0.6,,5998a225c3a36821b0015f51,Directing,Director,204788,1
FALSE,2,1363227,Directing,Ishi Rudell,Ishi Rudell,0.6,,577f1e0c92514172550006a1,Directing,Director,405314,1
FALSE,2,21825,Directing,Nick Lyon,Nick Lyon,1.02,,52fe4a869251416c750e4f75,Directing,Director,140174,1
FALSE,2,80307,Directing,Andy Cadiff,Andy Cadiff,1.674,,60ea07bf29c626005ea4e0bd,Directing,Director,14844,1
FALSE,2,115893,Directing,Stanley Nelson,Stanley Nelson,0.6,/lRYyHCFY0U2RlMVJ7OpPYmkHMvA.jpg,5fd7fd178c44b9003bd99a70,Directing,Director,776142,1
FALSE,2,18357,Directing,Peter Hewitt,Peter Hewitt,1.05,/b4KMprf8VqbAToPrEkH69mqCvtn.jpg,52fe44f9c3a36847f80b50f5,Directing,Director,9449,1
FALSE,2,592853,Directing,Uwe Heidschötter,Uwe Heidschötter,0.6,,52fe48249251416c91081b25,Directing,Director,81684,1
FALSE,2,592854,Directing,Johannes Weiland,Johannes Weiland,0.6,,52fe48249251416c91081b2b,Directing,Director,81684,2
FALSE,2,1524,Directing,Harold Ramis,Harold Ramis,6.154,/ybP1eurMS1OFdKMIvA9ThNUNuh2.jpg,52fe454cc3a36847f80c64cb,Directing,Director,9932,1
FALSE,2,5231,Directing,Wolfgang Petersen,Wolfgang Petersen,2.271,/whnyJpavNvYOqylpgMXZ1ocsOId.jpg,52fe44f0c3a36847f80b3113,Directing,Director,9386,1
FALSE,2,1585062,Writing,Vaughn Stein,Vaughn Stein,1.166,/zucTrtX7tsT0UgLg0mhY8uk6CcZ.jpg,56d5f2d8c3a36870ac00436e,Directing,Director,385332,1
FALSE,2,64141,Directing,David Gordon Green,David Gordon Green,3.681,/fJqIVaVwLeFBlZKQTDbzbcvV4XZ.jpg,52fe4933c3a36847f818e683,Directing,Director,57431,1
FALSE,2,88743,Directing,Daniel Minahan,Daniel Minahan,1.826,/zBRWTVYdZ77HT1zWpZtLXZ8AW1F.jpg,5bea2995c3a368173a04e36e,Directing,Director,538225,1
FALSE,2,1215,Editing,Raja Gosnell,Raja Gosnell,1.229,/dIovlHUjOfBEhqrUENBaRmGIAc0.jpg,52fe442f9251416c7502bb9f,Directing,Director,11355,1
FALSE,0,83328,Directing,Andrew Kasch,Andrew Kasch,1.38,/dbtJ2BWIHkrAKHFx3jaZIdLjfUC.jpg,52fe466c9251416c9105407d,Directing,Director,37757,1
FALSE,2,78136,Directing,Daniel Farrands,Daniel Farrands,1.528,,52fe466c9251416c91054077,Directing,Director,37757,2
FALSE,2,15775,Directing,Kevin Lima,Kevin Lima,1.4,/kNqnN6z8S6DcfSTBDQ4G8pYXb3S.jpg,52fe43789251416c750119bf,Directing,Director,10481,1
FALSE,2,12840,Directing,John Badham,John Badham,2.418,/hh0EssedcgUOICkZywbVuwVOJO4.jpg,52fe4333c3a36847f80421a3,Directing,Director,2086,1
FALSE,2,7288,Directing,Stéphane Brizé,Stéphane Brizé,0.6,/epoJIIxY0VKETxLkpvcHA2kTVku.jpg,579a723ec3a3687e5d000bbf,Directing,Director,408543,1
FALSE,2,92733,Directing,Adam Elliot,Adam Elliot,0.6,/xi9AvSUqLqomYs55SUFXsAQrK2s.jpg,52fe448cc3a368484e028eef,Directing,Director,24238,1
FALSE,2,102627,Directing,Steve Carver,Steve Carver,0.6,,52fe46209251416c7506e087,Directing,Director,14854,1
FALSE,0,66879,Directing,Kresten Vestbjerg Andersen,Kresten Vestbjerg Andersen,1.092,,52fe49d2c3a368484e141c3b,Directing,Director,79433,1
FALSE,0,66880,Directing,Thorbjørn Christoffersen,Thorbjørn Christoffersen,0.98,,52fe49d2c3a368484e141c41,Directing,Director,79433,2
FALSE,0,587167,Directing,Philip Einstein Lipski,Philip Einstein Lipski,0.6,,52fe49d2c3a368484e141c47,Directing,Director,79433,3
FALSE,2,68519,Directing,Andrey Zvyagintsev,Andrey Zvyagintsev,0.89,/fZx0Yfy2d5kuhsFRu1QoMskFNX3.jpg,58473681c3a3681414001e14,Directing,Director,429174,1
FALSE,2,56349,Directing,Victor Salva,Victor Salva,2.202,/7baSkBrUNH3I6BAQybc8YjHtuFx.jpg,5eedd19db046050035104eb8,Directing,Director,25756,1
FALSE,1,14392,Directing,Kathryn Bigelow,Kathryn Bigelow,6.867,/7wiMnFR6WP9SK870AvNQ3LccLi7.jpg,5790cb97c3a3685b2600abfb,Directing,Director,407448,1
FALSE,2,80523,Directing,Ron Oliver,Ron Oliver,1.77,/s6UJkj8g1GmD6M66gbQlIyjafY8.jpg,545076aac3a36802390033fe,Directing,Director,295887,1
FALSE,2,106491,Directing,Mark Griffiths,Mark Griffiths,2.391,/7SYLsQvO9ZO7gGbbLmiT8AjrrsY.jpg,52fe4497c3a368484e02ba7b,Directing,Director,24477,1
FALSE,0,1454563,Writing,Aaron Hann,Aaron Hann,0.6,,552e6f9292514103ce007142,Directing,Director,335866,1
FALSE,0,1454564,Writing,Mario Miscione,Mario Miscione,0.6,,552e6fa79251413838002043,Directing,Director,335866,2
FALSE,2,81297,Directing,Mark Atkins,Mark Atkins,0.618,,57925efd9251413d3c000352,Directing,Director,407620,1
FALSE,2,7187,Directing,Richard Donner,Richard Donner,1.705,/wjRecQiVLUAm6jwyT5craxhg3lD.jpg,52fe4341c3a36847f80461e5,Directing,Director,2207,1
FALSE,1,1484586,Camera,Nadia Hallgren,Nadia Hallgren,0.6,,5eacdbf666469a001f5c8d59,Directing,Director,699280,1
FALSE,2,1685889,Directing,Kyohei Ishiguro,Kyohei Ishiguro,3.7,/pIWvOX01ZorZSAWHxI7dqxo8bUI.jpg,5c5614f192514151a962c56e,Directing,Director,579741,1
FALSE,2,11195,Acting,Gérard Oury,Gérard Oury,1.4,/f6La4lhZEc2SBWCbIpLHmqptzWH.jpg,52fe4272c3a36847f801f559,Directing,Director,760,1
FALSE,0,126259,Directing,Hiroshi Watanabe,Hiroshi Watanabe,0.6,,52fe4ac8c3a368484e166b53,Directing,Director,125521,1
FALSE,2,1138344,Directing,Ivan Silvestrini,Ivan Silvestrini,0.648,,57990807c3a3682bfd00201e,Directing,Director,408381,1
FALSE,2,79656,Directing,John Schultz,John Schultz,1.651,/dYQG85NJmHimSdWYxjKT9iTXgJl.jpg,52fe45f29251416c75067ea9,Directing,Director,14429,1
FALSE,2,11201,Directing,Claude Zidi,Claude Zidi,1.116,/nPfbkPRWboCwSw352VKPtHUTwaR.jpg,52fe450ac3a36847f80b8e0d,Directing,Director,9564,1
FALSE,2,46085,Directing,Luis Mandoki,Luis Mandoki,0.629,/52n4X9YpcVkeMH7IHMiMYk7molA.jpg,52fe4427c3a36847f8085447,Directing,Director,5852,1
FALSE,2,13848,Acting,Charlie Chaplin,Charlie Chaplin,7.836,/lRI9Ky1SMOehn04OqhYJ5hQfgIK.jpg,52fe44279251416c91006ba5,Directing,Director,30588,1
FALSE,2,9894,Acting,Bernhard Wicki,Bernhard Wicki,0.84,/f7xRocSVPUkLlxUBEGUW2lNfX7v.jpg,52fe44e2c3a36847f80afc9b,Directing,Director,9289,1
FALSE,2,35318,Directing,Ken Annakin,Ken Annakin,0.989,/5KKdodVlzI0aXmhw54i1Nsc37Z7.jpg,52fe44e2c3a36847f80afc45,Directing,Director,9289,2
FALSE,2,57142,Directing,Andrew Marton,Andrew Marton,0.84,/3fykcf3QG6JhaTWSM9d2QZAm0T8.jpg,52fe44e2c3a36847f80afc4b,Directing,Director,9289,3
FALSE,2,554636,Directing,Rene Bueno,Rene Bueno,0.714,/pYqvjAEvfFHCbwYtbpFuL9AfL4o.jpg,5a76d649c3a36859cf0401cf,Directing,Director,439961,1
FALSE,2,144536,Directing,Shinsuke Sato,Shinsuke Sato,1.622,/CiNIGPbDLT7sQreqXfkIbxBzPv.jpg,56bdb5ee92514140a6000c22,Directing,Director,382272,1
FALSE,2,1107765,Production,Hiroshi Harada,Hiroshi Harada,0.677,/qzIPlpJeSaeztRzz3cmRb90r4ef.jpg,52fe4851c3a36847f81613a1,Directing,Director,53064,1
FALSE,2,70890,Directing,Adam Green,Adam Green,0.6,/rZQQtRUVxZSDgvkMg7KNPdMPYSw.jpg,52fe466ac3a36847f80fde81,Directing,Director,43919,1
FALSE,2,1223,Writing,Joel Coen,Joel Coen,5.139,/rgVaJNkZCgMarUcZuUAsVfXMWk3.jpg,52fe43b59251416c7501b09b,Directing,Director,10778,1
FALSE,2,4037,Writing,Ron Shelton,Ron Shelton,0.84,/kOdDvXw6ToU474bPVujobioN5Cy.jpg,52fe4232c3a36847f800b663,Directing,Director,287,1
FALSE,2,19303,Directing,Kevin Smith,Kevin Smith,5.635,/uxDQ0NTZMnOuAaPa0tQzMFV9dx4.jpg,52fe434bc3a36847f804933f,Directing,Director,2293,1
FALSE,2,8246,Directing,Barry Levinson,Barry Levinson,1.715,/gAVvEqbd9EBLiVBWArH7Poe0F1b.jpg,52fe44cac3a36847f80aa22f,Directing,Director,8944,1
FALSE,2,142960,Directing,Harvey Frost,Harvey Frost,0.996,,52fe4eaec3a36847f82a10c7,Directing,Director,240906,1
FALSE,2,309,Directing,Pedro Almodóvar,Pedro Almodóvar,3.298,/dKlaXJk3NLcsC1CKMx6xmyW5BZD.jpg,52fe422fc3a36847f800a92b,Directing,Director,267,1
FALSE,2,61244,Directing,Robert Vince,Robert Vince,0.84,/vHRpPhzI2hZP8ndPLFtz6acMKFj.jpg,52fe4802c3a368484e0e5077,Directing,Director,70587,1
FALSE,0,1809009,Directing,Alan Lo,Alan Lo,0.6,,5908dac79251416455011780,Directing,Director,455650,1
FALSE,2,66222,Directing,James Fargo,James Fargo,0.6,,52fe439b9251416c750170a1,Directing,Director,10649,1
FALSE,2,1175743,Acting,Michael Angelo Covino,Michael Angelo Covino,0.98,/2cqHckGHSyBSGojJyqRZPTlUDLB.jpg,5cb8ae44c3a36872c981abb5,Directing,Director,595931,1
FALSE,2,4780,Directing,Wolfgang Becker,Wolfgang Becker,0.6,,52fe4239c3a36847f800d961,Directing,Director,338,1
FALSE,2,3415,Production,Jerry Zucker,Jerry Zucker,1.915,/iSzdnge16GBKLkBoTM4mqUIWIxi.jpg,52fe4457c3a36847f8090695,Directing,Director,6520,1
FALSE,2,6593,Directing,John Huston,John Huston,2.698,/5sUmPA9XjEV05lhNAypxwbnjzJ7.jpg,52fe4294c3a36847f80299e7,Directing,Director,963,1
FALSE,2,59023,Directing,Stewart Raffill,Stewart Raffill,1.4,/4WnWqViSbLR2kTejMLuI5Bi7JrA.jpg,52fe43929251416c75015983,Directing,Director,10606,1
FALSE,2,1792122,Directing,Arseny Syukhin,Arseny Syukhin,0.6,,5ee241be59008600214eb1e7,Directing,Director,579828,1
FALSE,2,88077,Directing,Alex Zamm,Alex Zamm,2.825,/aqV83qLyqEqr7NEi9ncyNcfago7.jpg,52fe442dc3a368484e013fd7,Directing,Director,21935,1
FALSE,0,13493,Directing,Colin Chilvers,Colin Chilvers,0.6,,52fe454c9251416c75051c61,Directing,Director,13192,1
FALSE,0,238647,Directing,Jerry Kramer,Jerry Kramer,1.048,,549982a49251411f40000ec5,Directing,Director,13192,2
FALSE,1,25340,Directing,Emmanuelle Bercot,Emmanuelle Bercot,2.572,/uSoHKyFGWBKvktN9arpvevO4LiY.jpg,52fe470dc3a368484e0b2549,Directing,Director,65496,1
FALSE,2,119337,Directing,Choi Dong-hoon,Choi Dong-hoon,0.6,/vPIgO6XSnoRdhCSA6lRMGCQan7b.jpg,534d0f680e0a2661aa000f90,Directing,Director,124157,1
FALSE,2,56953,Writing,Gene Quintano,Gene Quintano,1.24,,52fe4515c3a36847f80bb8ab,Directing,Director,9644,1
FALSE,2,27005,Writing,Don Michael Paul,Don Michael Paul,4.093,/68anBJK0vHrbwiORHh8NDaoOaLH.jpg,56c3aab9c3a3684d2a000a3c,Directing,Director,383121,1
FALSE,2,152249,Directing,Jim O'Hanlon,Jim O'Hanlon,0.6,,5521b287c3a3684dda00433b,Directing,Director,334532,1
FALSE,2,8246,Directing,Barry Levinson,Barry Levinson,1.715,/gAVvEqbd9EBLiVBWArH7Poe0F1b.jpg,52fe435c9251416c7500d573,Directing,Director,10337,1
FALSE,2,582918,Directing,Nick Murphy,Nick Murphy,1.4,/mQwBUqfeKOZ51J4DI89ZCzvTB1R.jpg,5dfcf66d8c7b0f0018fcda6d,Directing,Director,656968,1
FALSE,2,15890,Directing,James Foley,James Foley,0.769,/ujAhQvNNnBqa6ZP2C46DMdAp09w.jpg,52fe44f9c3a36847f80b5417,Directing,Director,9455,1
FALSE,2,8500,Directing,John Ford,John Ford,2.446,/6D2TkBR5R46HX6XV5p8Vrqc4EGp.jpg,52fe4259c3a36847f80177f3,Directing,Director,596,1
FALSE,2,589915,Directing,Eiichirō Hasumi,Eiichirō Hasumi,0.6,/sl7WntgppW1GAaSyTZF1fIGkGuv.jpg,56a335b4925141720e00215b,Directing,Director,359628,1
FALSE,2,235180,Directing,Michael Mak,Michael Mak,0.917,,52fe46c5c3a36847f81113a5,Directing,Director,45491,1
FALSE,1,71082,Directing,Andrea Arnold,Andrea Arnold,1.22,/tdOz2FOhMyQaLOyEQYK1GEk8PA8.jpg,52fe44eec3a36847f80b2717,Directing,Director,9364,1
FALSE,2,68,Directing,Fritz Lang,Fritz Lang,3.096,/9YT60DvkqsSPxoS4b8ezIv76ses.jpg,52fe427dc3a36847f8022ed9,Directing,Director,832,1
FALSE,0,1008441,Directing,Arthur Bradford,Arthur Bradford,0.652,,52fe4934c3a368484e11fb13,Directing,Director,76360,1
FALSE,2,16410,Directing,Jules Bass,Jules Bass,0.999,/cVyFhXXSmEWkRcJ4O62wjLBlsXF.jpg,52fe45649251416c75054cf7,Directing,Director,13397,1
FALSE,2,16411,Directing,"Arthur Rankin, Jr.","Arthur Rankin, Jr.",1.149,/ea8EC04C9VhDd0iMpIyCmZHnMak.jpg,52fe45649251416c75054cfd,Directing,Director,13397,2
FALSE,2,7623,Directing,Sam Raimi,Sam Raimi,3.427,/8gssvwiPrFRuFRlr5ruKx68k1Jl.jpg,52fe432fc3a36847f8040ed9,Directing,Director,2046,1
FALSE,2,309,Directing,Pedro Almodóvar,Pedro Almodóvar,3.298,/dKlaXJk3NLcsC1CKMx6xmyW5BZD.jpg,52fe448dc3a36847f809c98f,Directing,Director,8047,1
FALSE,2,72611,Directing,Fabrice Du Welz,Fabrice Du Welz,0.621,/lgCfLX9JDgVNtaO5mt9SUfBdZqO.jpg,55187885925141731c00012f,Directing,Director,301355,1
FALSE,2,5125,Directing,Fatih Akın,Fatih Akın,0.6,/cP7R8pOYVEI2dScalNB9NRyJcrZ.jpg,52fe44669251416c9100f5fb,Directing,Director,31175,1
FALSE,2,10702,Directing,Martin Campbell,Martin Campbell,3.93,/vPT3FJrBE35yRpbbkLWQthhEDcr.jpg,52fe44c99251416c75040dc9,Directing,Director,12201,1
FALSE,2,53267,Writing,Craig Brewer,Craig Brewer,0.6,/Cbsn9TlW7vKOxHUodKVNPtLrlq.jpg,52fe43779251416c7501178b,Directing,Director,10476,1
FALSE,2,35452,Acting,Corey Yuen,Corey Yuen,2.505,/d4doL1fc0TCcQqgFvkB8fRRpa1F.jpg,52fe47959251416c7509ea01,Directing,Director,18725,1
FALSE,2,86500,Writing,Nicolás López,Nicolás López,0.6,/hxEWldT7k43Q64qadk1kv5sQbkG.jpg,5c8610760e0a26765e5c3e29,Directing,Director,587429,1
FALSE,2,66203,Production,Moustapha Akkad,Moustapha Akkad,0.6,/jy98knMCsK66RRF45dRoNrYftDU.jpg,52fe451cc3a368484e049253,Directing,Director,26842,1
FALSE,2,7187,Directing,Richard Donner,Richard Donner,1.705,/wjRecQiVLUAm6jwyT5craxhg3lD.jpg,52fe44bbc3a36847f80a6f47,Directing,Director,8834,1
FALSE,2,1709759,Directing,Thiago Cazado,Thiago Cazado,1.333,/1pAEWZOKTCHta4Yea6vOMeDiQ2b.jpg,5d22b4e4b4a5430012bcb418,Directing,Director,613868,1
FALSE,0,1709760,Directing,Mauro Carvalho,Mauro Carvalho,0.6,,5d22b4d1ef4889000ee9cd55,Directing,Director,613868,2
FALSE,1,2035232,Directing,Shannon Murphy,Shannon Murphy,1.38,/vx2ESOt6od8iM4WA2DiVWfl9tzy.jpg,5aead802c3a3682df2001bbd,Directing,Director,522098,1
FALSE,2,29009,Directing,Ken Kwapis,Ken Kwapis,1.863,/ec57YfT1bN17GMDQNCbmWGv4EUN.jpg,54bbdfc29251411d6a0090ce,Directing,Director,232572,1
FALSE,2,27991,Directing,Stuart Gordon,Stuart Gordon,1.167,/9LZpmQx9pwgFInRbbAFEkyUMGlc.jpg,52fe45fb9251416c75069091,Directing,Director,14510,1
FALSE,2,557179,Directing,Ed Gass-Donnelly,Ed Gass-Donnelly,1.127,,55581fb9c3a368776a0073f2,Directing,Director,340584,1
FALSE,2,140194,Directing,Richard Lang,Richard Lang,1.932,,52fe4637c3a368484e084dc5,Directing,Director,60816,1
FALSE,2,170820,Acting,Ben Falcone,Ben Falcone,3.439,/jsRsK14OBLd8rqVaBB1IdLyvxN7.jpg,5ae39de692514149e800546d,Directing,Director,521007,1
FALSE,2,893,Directing,Tony Scott,Tony Scott,1.918,/5PYRgW97xk9iNVC8dS0seoIliRR.jpg,52fe47809251416c7509baf7,Directing,Director,18487,1
FALSE,2,22461,Acting,Vincent Gallo,Vincent Gallo,3.754,/2H8ucxG6LWAHCJAJf9OGfhSXpqQ.jpg,5c4386159251412bf4dc6a5e,Directing,Director,12703,1
FALSE,0,587800,Writing,Todd Lincoln,Todd Lincoln,0.608,,52fe49e0c3a368484e144e99,Directing,Director,79694,1
FALSE,2,56033,Directing,Enzo Barboni,Enzo Barboni,1.78,/FNEhWLJlW3xffArVlVvsmv3Wnk.jpg,52fe448d9251416c75038d83,Directing,Director,11829,1
FALSE,2,34481,Production,Matt Williams,Matt Williams,0.776,,52fe43889251416c75014235,Directing,Director,10564,1
FALSE,1,1504156,Acting,Niki Koss,Niki Koss,1.535,/pUleuveiptESJTRTc1NkPyZivuw.jpg,6177010f6e0d7200246bc7d9,Directing,Director,889753,1
FALSE,2,16483,Acting,Sylvester Stallone,Sylvester Stallone,18.061,/qDRGPAcQoW8Wuig9bvoLpHwf1gU.jpg,52fe4478c3a368484e024ffb,Directing,Director,23916,1
FALSE,1,1536852,Directing,Tània Balló,Tània Balló,0.6,/qDmox9KW1AfnopV4bbcGrq9rNvl.jpg,60a275058072980029aa7808,Directing,Director,830645,1
FALSE,2,53525,Directing,Mark Palansky,Mark Palansky,0.612,,5727df239251414d73000727,Directing,Director,395814,1
FALSE,2,17597,Directing,Juan Carlos Fresnadillo,Juan Carlos Fresnadillo,0.6,/j0syLia3v2znuWhawJRkVsyJU8a.jpg,52fe469fc3a368484e09ae41,Directing,Director,63207,1
FALSE,2,15189,Directing,Michelangelo Antonioni,Michelangelo Antonioni,1.572,/aGrzCeNCEZEI1DhLS8HjWDKNude.jpg,52fe42e6c3a36847f802b3f3,Directing,Director,1052,1
FALSE,2,16785,Directing,Peter Webber,Peter Webber,1.4,/7X50ruC3Ti3lDvfj7ZrLrquvSZk.jpg,52fe43a1c3a36847f80632cb,Directing,Director,3635,1
FALSE,2,5629,Directing,Freddie Francis,Freddie Francis,1.4,/9U4W6IBsdV6hLygDcuZ0bMZTezS.jpg,52fe46ec9251416c91064345,Directing,Director,38939,1
FALSE,2,65994,Directing,Andrew Lau,Andrew Lau,2.274,/jeOcDd8zWKc4nYk9MvRS3FKzuc2.jpg,52fe474ac3a36847f812d62d,Directing,Director,47854,1
FALSE,2,4429,Directing,Jim Jarmusch,Jim Jarmusch,0.84,/bKtWli68IA7mFygxaobAAQcu5Z9.jpg,52fe4247c3a36847f8011d91,Directing,Director,469,1
FALSE,1,1214860,Directing,Linda Mendoza,Linda Mendoza,2.572,,52fe44a1c3a368484e02dccf,Directing,Director,24621,1
FALSE,2,13015,Directing,Phillip Noyce,Phillip Noyce,1.029,/t41FK8X4egnSLNDexVUZ5yGq3XB.jpg,52fe43039251416c75000187,Directing,Director,10003,1
FALSE,0,1591275,Writing,Nick Kreiss,Nick Kreiss,0.6,,56e7c27ec3a3684099001bac,Directing,Director,387773,1
FALSE,2,50949,Directing,Alek Keshishian,Alek Keshishian,0.828,/Gv5G8XiCL8BhSzq3PA9p7ek5cQ.jpg,52fe4461c3a36847f80927d1,Directing,Director,6641,1
FALSE,2,19656,Writing,Sebastián Gutiérrez,Sebastián Gutiérrez,1.57,/wEBGq45nbB3scDT8yfmbzbfiLAU.jpg,5913fc5cc3a3683fb60073d6,Directing,Director,457041,1
FALSE,2,67767,Acting,Hal Needham,Hal Needham,2.046,/9nObbakzuM5aeCMIgY5yRASnkNQ.jpg,52fe45179251416c7504b6d9,Directing,Director,12705,1
FALSE,0,2285773,Production,Dan Gabriel,Dan Gabriel,0.98,,5cae5aa89251412fa320dd2e,Directing,Director,594082,1
FALSE,2,6593,Directing,John Huston,John Huston,2.698,/5sUmPA9XjEV05lhNAypxwbnjzJ7.jpg,52fe47209251416c7508e911,Directing,Director,17360,1
FALSE,2,108,Directing,Peter Jackson,Peter Jackson,5.534,/4hh7hips4xc6kgpNDQKQH3goRvJ.jpg,52fe43b59251416c7501b12f,Directing,Director,10779,1
FALSE,1,56322,Acting,Amy Poehler,Amy Poehler,4.782,/k62oL10bNtPShjtHuLlKllwxva9.jpg,5ab182970e0a2676d50169bf,Directing,Director,513083,1
FALSE,2,191889,Directing,Victor Gonzalez,Victor Gonzalez,0.6,/qht0ZxZhLgkYzjSh9rEsBoF8lIG.jpg,52fe4d9ac3a36847f8269f93,Directing,Director,178682,1
FALSE,2,1368144,Directing,Max Nichols,Max Nichols,1.38,/y9tgsQjrWmxj7xNCYAwD1RnyfFN.jpg,54270293c3a3680b2500044d,Directing,Director,286554,1
FALSE,2,146415,Acting,Shaun Paul Piccinino,Shaun Paul Piccinino,0.6,/wvk1tP6G6uCLkRi18hvunsvFR1q.jpg,5fbe981a0c271000402e6dbc,Directing,Director,768520,1
FALSE,2,56512,Directing,Tarsem Singh,Tarsem Singh,3.089,/8OkiYHzerVQl28t8tFe83r337XL.jpg,52fe46189251416c7506cfa7,Directing,Director,14784,1
FALSE,2,40345,Directing,Don Bluth,Don Bluth,2.372,/vzeIEidWO7v2Dfw7iMv3Xjnmfwd.jpg,52fe444b9251416c7502fae3,Directing,Director,11497,1
FALSE,2,578,Directing,Ridley Scott,Ridley Scott,14.199,/zABJmN9opmqD4orWl3KSdCaSo7Q.jpg,52fe47b79251416c750a3239,Directing,Director,19067,1
FALSE,2,21526,Directing,Rod Lurie,Rod Lurie,0.699,/csMmRRZBBEjrEqdUCkmwH0I2e6o.jpg,52fe45369251416c7504f4ef,Directing,Director,13074,1
FALSE,2,71280,Directing,Michael Dowse,Michael Dowse,1.679,/xShST7ecFRhXY8lGGyqmTnbUuXF.jpg,5d29bdfecaab6d00129f6807,Directing,Director,615177,1
FALSE,2,996242,Acting,Tyler Spindel,Tyler Spindel,1.78,/c9wavjMcAb9zlgKyiobIdYzayjX.jpg,5b2fd00d0e0a2655740067e3,Directing,Director,531949,1
FALSE,2,54590,Directing,Steve Rash,Steve Rash,2.233,/t7sZbMXWCHp80p5tPFTnsPY037h.jpg,52fe452c9251416c7504e1d7,Directing,Director,12919,1
FALSE,2,6482,Directing,John Singleton,John Singleton,7.286,/akcugIHTLKZajrsq51uGGGzHEdv.jpg,52fe4248c3a36847f801215f,Directing,Director,479,1
FALSE,2,16767,Directing,Aki Kaurismäki,Aki Kaurismäki,0.781,/t0pdsYfLts7p01OBN1P9UHp1Z0l.jpg,52fe420dc3a36847f8000025,Directing,Director,2,1
FALSE,2,162371,Acting,Scott Aukerman,Scott Aukerman,1.754,/dV4f3SDIEFWV3YQAePVfxvcsHpC.jpg,5ce94e1f9251415450bd538e,Directing,Director,584962,1
FALSE,2,58797,Crew,Andy Cheng,Andy Cheng,0.753,/aO32rP2VY87vFBEComXmxWapmsK.jpg,52fe4523c3a36847f80be7df,Directing,Director,9727,1
FALSE,2,10723,Directing,Mike Newell,Mike Newell,1.799,/zeLnvLZtyJaBP1wWceRM7HWkm0E.jpg,52fe426ec3a36847f801e27f,Directing,Director,712,1
FALSE,2,101377,Acting,Paul Bartel,Paul Bartel,0.828,/eXeUaLNs5OOKEQmIzCimIaQYZUv.jpg,52fe45559251416c75052ff3,Directing,Director,13282,1
FALSE,2,1024823,Directing,Brian A. Miller,Brian A. Miller,1.38,/8uc10NUQVOdFFgf4gymL3UeDhos.jpg,5b2cd037925141350c003161,Directing,Director,531593,1
